Country,Admin1,Facility name,Facility type,Ownership,Latitude,Longitude,LL source
South Sudan,Unity,Nhial Diu Primary Health Care Centre,Primary Health Care Centre,MoH,9.0262,29.6833,Geonames
South Sudan,Unity,Niemni Primary Health Care Unit,Primary Health Care Unit,MoH,9.3065,30.0263,GPS
South Sudan,Unity,Nile Gangah B-V Primary Health Care Centre,Primary Health Care Centre,MoH,9.2919,29.7952,GPS
South Sudan,Unity,Nor Bor Primary Health Care Unit,Primary Health Care Unit,MoH,8.4048,29.9589,GPS
South Sudan,Unity,Nyadong Primary Health Care Unit,Primary Health Care Unit,MoH,7.7041,30.2034,GPS
South Sudan,Unity,Nyal Primary Health Care Centre,Primary Health Care Centre,MoH,7.7238,30.2486,GPS
South Sudan,Unity,Nyathar Primary Health Care Unit,Primary Health Care Unit,MoH,9.3117,29.977,GPS
South Sudan,Unity,Nyeel Primary Health Care Unit,Primary Health Care Unit,MoH,9.6922,29.8745,GPS
South Sudan,Unity,Pabar Primary Health Care Unit,Primary Health Care Unit,MoH,7.3452,30.4205,GPS
South Sudan,Unity,Pabuong Primary Health Care Unit,Primary Health Care Unit,MoH,8.1239,30.0058,GPS
South Sudan,Unity,Pachak Primary Health Care Unit,Primary Health Care Unit,MoH,7.2929,30.4464,GPS
South Sudan,Unity,Pachar Primary Health Care Unit,Primary Health Care Unit,MoH,7.3179,30.4207,GPS
South Sudan,Unity,Pachienjok Primary Health Care Unit,Primary Health Care Unit,MoH,7.3134,30.4627,GPS
South Sudan,Unity,Padeang Primary Health Care Unit,Primary Health Care Unit,MoH,8.4054,30.1866,GPS
South Sudan,Unity,Padieng Primary Health Care Unit,Primary Health Care Unit,MoH,7.4387,30.4177,GPS
South Sudan,Unity,Pakam Primary Health Care Unit,Primary Health Care Unit,MoH,7.2935,30.4707,GPS
South Sudan,Unity,Pakur Primary Health Care Unit,Primary Health Care Unit,MoH,8.6288,29.735,GPS
South Sudan,Unity,Paliay Primary Health Care Unit,Primary Health Care Unit,MoH,7.6388,30.2033,GPS
South Sudan,Unity,Panyang Primary Health Care Unit,Primary Health Care Unit,MoH,9.4092,28.9126,GPS
South Sudan,Unity,Panyang Primary Health Care Unit,Primary Health Care Unit,MoH,10.0422,29.9259,GPS
South Sudan,Unity,Pariang Primary Health Care Centre,Primary Health Care Centre,MoH,9.9113,29.9821,Geonames
South Sudan,Unity,Pathel Primary Health Care Unit,Primary Health Care Unit,MoH,7.655,30.2478,GPS
South Sudan,Unity,Phornor Primary Health Care Unit,Primary Health Care Unit,MoH,8.3539,30.1682,GPS
South Sudan,Unity,Pouloul Primary Health Care Unit,Primary Health Care Unit,MoH,8.1743,30.06,GPS
South Sudan,Unity,Primary Health Care Primary Health Care Centre,Primary Health Care Centre,MoH,8.1318,30.0166,GPS
South Sudan,Unity,Puop Primary Health Care Unit,Primary Health Care Unit,MoH,9.2192,29.0167,GPS
South Sudan,Unity,Reang Primary Health Care Centre,Primary Health Care Centre,MoH,9.3567,29.4903,GPS
South Sudan,Unity,Reik Primary Health Care Unit,Primary Health Care Unit,MoH,8.9131,29.2765,GPS
South Sudan,Unity,Rier Primary Health Care Unit,Primary Health Care Unit,MoH,8.783,30.1002,GPS
South Sudan,Unity,Rieri Primary Health Care Unit,Primary Health Care Unit,MoH,8.3212,30.0672,GPS
South Sudan,Unity,Ruath Nyibol Primary Health Care Unit,Primary Health Care Unit,MoH,9.037,28.922,GPS
South Sudan,Unity,Rubkona Primary Health Care Unit,Primary Health Care Unit,MoH,9.2902,29.7896,GPS
South Sudan,Unity,Rubnor Primary Health Care Unit,Primary Health Care Unit,MoH,8.4271,30.1151,GPS
South Sudan,Unity,Thaker Primary Health Care Unit,Primary Health Care Unit,MoH,8.4407,30.0702,GPS
South Sudan,Unity,Thakker Primary Health Care Unit,Primary Health Care Unit,MoH,8.3931,30.0494,GPS
South Sudan,Unity,Thoan Primary Health Care Centre,Primary Health Care Centre,MoH,9.2917,29.8378,GPS
South Sudan,Unity,Thoanhuom Primary Health Care Unit,Primary Health Care Unit,MoH,7.4162,30.4658,GPS
South Sudan,Unity,Thonyor Primary Health Care Centre,Primary Health Care Centre,MoH,8.2227,30.2196,GPS
South Sudan,Unity,Tiap Primary Health Care Centre,Primary Health Care Centre,MoH,7.4148,30.424,Geonames
South Sudan,Unity,Toor Primary Health Care Centre,Primary Health Care Centre,MoH,9.8452,29.7682,GPS
South Sudan,Unity,Tuet Primary Health Care Unit,Primary Health Care Unit,MoH,8.8436,29.7542,GPS
South Sudan,Unity,Tuoch Luak Primary Health Care Unit,Primary Health Care Unit,MoH,8.8996,29.6866,GPS
South Sudan,Unity,Turkey Primary Health Care Unit,Primary Health Care Unit,MoH,8.7971,29.5875,GPS
South Sudan,Unity,Tutnyang Primary Health Care Unit,Primary Health Care Unit,MoH,8.3597,30.1005,GPS
South Sudan,Unity,UNMISS PoC 2 Primary Health Care Centre,Primary Health Care Centre,MoH,9.2889,29.7912,Geonames
South Sudan,Unity,UNMISS PoC Sector 4 Primary Health Care Unit,Primary Health Care Unit,MoH,9.2569,29.7772,Geonames
South Sudan,Unity,Waak Primary Health Care Centre,Primary Health Care Centre,MoH,8.9297,29.6162,GPS
South Sudan,Unity,Wanam Primary Health Care Unit,Primary Health Care Unit,MoH,9.0479,29.0214,GPS
South Sudan,Unity,Wang Kai Primary Health Care Centre,Primary Health Care Centre,MoH,9.088,29.4555,Geonames
South Sudan,Unity,Wathnyotni Primary Health Care Unit,Primary Health Care Unit,MoH,9.4928,29.8938,GPS
South Sudan,Unity,Wumliet Primary Health Care Unit,Primary Health Care Unit,MoH,8.6942,29.6329,GPS
South Sudan,Unity,Yup Primary Health Care Unit,Primary Health Care Unit,MoH,7.7265,30.1824,GPS
South Sudan,Upper Nile,Abong Primary Health Care Unit,Primary Health Care Unit,MoH,9.1146,32.2054,GPS
South Sudan,Upper Nile,Abukadhra Primary Health Care Unit,Primary Health Care Unit,MoH,11.8303,32.8001,GPS
South Sudan,Upper Nile,Aburoc Primary Health Care Unit,Primary Health Care Unit,MoH,10.1055,32.0848,GPS
South Sudan,Upper Nile,Achake Primary Health Care Unit,Primary Health Care Unit,MoH,9.7999,31.9827,GPS
South Sudan,Upper Nile,Adong Primary Health Care Unit,Primary Health Care Unit,MoH,9.2434,32.1564,GPS
South Sudan,Upper Nile,Akod Wieng Primary Health Care Unit,Primary Health Care Unit,MoH,9.7085,32.3373,GPS
South Sudan,Upper Nile,Akoka Primary Health Care Unit,Primary Health Care Unit,MoH,9.7398,32.1725,GPS
South Sudan,Upper Nile,Alaka Primary Health Care Unit,Primary Health Care Unit,MoH,12.1695,32.7855,GPS
South Sudan,Upper Nile,Alel Primary Health Care Unit,Primary Health Care Unit,MoH,9.4577,31.6083,GPS
South Sudan,Upper Nile,Athidwoi Primary Health Care Unit,Primary Health Care Unit,MoH,10.2506,32.2421,GPS
South Sudan,Upper Nile,Aweth Primary Health Care Centre,Primary Health Care Centre,MoH,10.3412,32.2232,Geonames
South Sudan,Upper Nile,Ayatt Primary Health Care Unit,Primary Health Care Unit,MoH,11.292,32.6203,GPS
South Sudan,Upper Nile,Baliet Primary Health Care Centre,Primary Health Care Centre,MoH,9.2958,32.0575,Geonames
South Sudan,Upper Nile,Bam Primary Health Care Centre,Primary Health Care Centre,MoH,9.5033,31.659,GPS
South Sudan,Upper Nile,Banglay Primary Health Care Unit,Primary Health Care Unit,MoH,9.3372,31.8842,GPS
South Sudan,Upper Nile,Banjang Primary Health Care Unit,Primary Health Care Unit,MoH,11.3604,32.6757,GPS
South Sudan,Upper Nile,Belwang Primary Health Care Unit,Primary Health Care Unit,MoH,9.0926,33.3873,GPS
South Sudan,Upper Nile,Beneshawa Primary Health Care Unit,Primary Health Care Unit,MoH,9.6635,33.5328,GPS
South Sudan,Upper Nile,Bieng Thiang Primary Health Care Unit,Primary Health Care Unit,MoH,9.8335,32.0376,GPS
South Sudan,Upper Nile,Bimbim Primary Health Care Unit,Primary Health Care Unit,MoH,8.7805,32.8499,GPS
South Sudan,Upper Nile,Bol Primary Health Care Unit,Primary Health Care Unit,MoH,9.7278,31.8596,GPS
South Sudan,Upper Nile,Bomy Primary Health Care Unit,Primary Health Care Unit,MoH,9.96,33.7276,GPS
South Sudan,Upper Nile,Bounj Primary Health Care Centre,Primary Health Care Centre,MoH,9.9587,33.7112,Geonames
South Sudan,Upper Nile,Bushara Primary Health Care Unit,Primary Health Care Unit,MoH,11.6747,32.7462,GPS
South Sudan,Upper Nile,Chutbora Primary Health Care Centre,Primary Health Care Centre,MoH,9.206,33.7532,Geonames
South Sudan,Upper Nile,Dajok Primary Health Care Centre,Primary Health Care Centre,MoH,9.2054,33.9582,GPS
South Sudan,Upper Nile,Dangaji Primary Health Care Unit,Primary Health Care Unit,MoH,9.9272,33.6548,GPS
South Sudan,Upper Nile,Defang Primary Health Care Unit,Primary Health Care Unit,MoH,9.5708,31.6415,GPS
South Sudan,Upper Nile,Detwok Primary Health Care Unit,Primary Health Care Unit,MoH,10.0081,32.1817,GPS
South Sudan,Upper Nile,Dome Primary Health Care Unit,Primary Health Care Unit,MoH,8.8801,32.5723,GPS
South Sudan,Upper Nile,Dorow Primary Health Care Centre,Primary Health Care Centre,MoH,9.9769,33.7549,Geonames
South Sudan,Upper Nile,Dugdug Primary Health Care Unit,Primary Health Care Unit,MoH,12.0818,33.0233,GPS
South Sudan,Upper Nile,Dura Primary Health Care Unit,Primary Health Care Unit,MoH,8.7946,32.701,GPS
South Sudan,Upper Nile,Ecs Primary Health Care Centre,Primary Health Care Centre,MoH,9.5252,31.6583,GPS
South Sudan,Upper Nile,Gaiireng Primary Health Care Unit,Primary Health Care Unit,MoH,8.8982,33.0281,GPS
South Sudan,Upper Nile,Gelhak Primary Health Care Unit,Primary Health Care Unit,MoH,11.0423,32.6941,GPS
South Sudan,Upper Nile,Gellachol Primary Health Care Unit,Primary Health Care Unit,MoH,9.1008,32.369,GPS
South Sudan,Upper Nile,Genkwata Primary Health Care Unit,Primary Health Care Unit,MoH,10.1139,33.4604,GPS
South Sudan,Upper Nile,Gesm Allah Primary Health Care Unit,Primary Health Care Unit,MoH,9.9657,33.8077,GPS
South Sudan,Upper Nile,Gieger Primary Health Care Centre,Primary Health Care Centre,MoH,11.9903,32.7588,Geonames
South Sudan,Upper Nile,Global Health Primary Health Care Centre,Primary Health Care Centre,MoH,9.538,31.6537,GPS
South Sudan,Upper Nile,Globany Primary Health Care Unit,Primary Health Care Unit,MoH,9.8568,32.0254,GPS
South Sudan,Upper Nile,Goldora Primary Health Care Unit,Primary Health Care Unit,MoH,10.2717,32.4633,GPS
South Sudan,Upper Nile,Gollo Primary Health Care Unit,Primary Health Care Unit,MoH,9.9601,32.1533,GPS
South Sudan,Upper Nile,Guelguk Primary Health Care Centre,Primary Health Care Centre,MoH,9.7555,32.9801,Geonames
South Sudan,Upper Nile,Gurnyang Primary Health Care Unit,Primary Health Care Unit,MoH,8.6967,33.3949,GPS
South Sudan,Upper Nile,Gusfami Primary Health Care Unit,Primary Health Care Unit,MoH,11.9257,32.874,GPS
South Sudan,Upper Nile,Homkot Primary Health Care Unit,Primary Health Care Unit,MoH,8.7151,33.086,GPS
South Sudan,Upper Nile,Ikol Islamic R. Org Primary Health Care Unit,Primary Health Care Unit,FBO/NGO,9.5134,31.6585,GPS
South Sudan,Upper Nile,Jamam Primary Health Care Unit,Primary Health Care Unit,MoH,10.1439,33.2283,GPS
South Sudan,Upper Nile,Jikmir Primary Health Care Centre,Primary Health Care Centre,MoH,8.4533,33.1892,Geonames
South Sudan,Upper Nile,Jokon Primary Health Care Unit,Primary Health Care Unit,MoH,8.3701,33.7666,GPS
South Sudan,Upper Nile,Jongok Primary Health Care Unit,Primary Health Care Unit,MoH,9.0547,33.4275,GPS
South Sudan,Upper Nile,Jotume Primary Health Care Unit,Primary Health Care Unit,MoH,8.6533,33.7658,GPS
South Sudan,Upper Nile,Jurbenak Primary Health Care Unit,Primary Health Care Unit,MoH,12.0381,33.029,GPS
South Sudan,Upper Nile,Kaka Primary Health Care Centre,Primary Health Care Centre,MoH,10.5791,32.1574,GPS
South Sudan,Upper Nile,Khor Tumbak Primary Health Care Unit,Primary Health Care Unit,MoH,10.1601,33.8693,GPS
South Sudan,Upper Nile,Kiech Kuon Primary Health Care Centre,Primary Health Care Centre,MoH,8.9511,32.9297,Geonames
South Sudan,Upper Nile,Kierwan Primary Health Care Unit,Primary Health Care Unit,MoH,8.7822,33.0404,GPS
South Sudan,Upper Nile,Kiggile Primary Health Care Unit,Primary Health Care Unit,MoH,8.6873,34.0268,GPS
South Sudan,Upper Nile,Kilo 15 Primary Health Care Unit,Primary Health Care Unit,MoH,12.1414,32.8221,GPS
South Sudan,Upper Nile,Kilo 5 Primary Health Care Unit,Primary Health Care Unit,MoH,12.0541,32.8202,GPS
South Sudan,Upper Nile,Koat Primary Health Care Unit,Primary Health Care Unit,MoH,8.652,33.1088,GPS
South Sudan,Upper Nile,Kodok Hospital Primary Health Care Centre,Primary Health Care Centre,MoH,9.8916,32.1152,GPS
South Sudan,Upper Nile,Kodok Primary Health Care Centre,Primary Health Care Centre,MoH,9.8905,32.1162,GPS
South Sudan,Upper Nile,Koloug Primary Health Care Unit,Primary Health Care Unit,MoH,11.9827,32.9702,GPS
South Sudan,Upper Nile,Kuich Primary Health Care Unit,Primary Health Care Unit,MoH,8.603,32.9063,GPS
South Sudan,Upper Nile,Kwek Primary Health Care Unit,Primary Health Care Unit,MoH,11.927,32.7185,GPS
South Sudan,Upper Nile,Latbier Primary Health Care Unit,Primary Health Care Unit,MoH,11.5412,32.7375,GPS
South Sudan,Upper Nile,Lelo Primary Health Care Unit,Primary Health Care Unit,MoH,9.5228,31.6301,GPS
South Sudan,Upper Nile,Liang Primary Health Care Unit,Primary Health Care Unit,MoH,9.8832,33.6302,GPS
South Sudan,Upper Nile,Longuchuk County Hospital,County Hospital,MoH,9.0266,33.4987,GPS
South Sudan,Upper Nile,Lonylok Primary Health Care Unit,Primary Health Care Unit,MoH,8.9925,33.0259,GPS
South Sudan,Upper Nile,Lual Yak Primary Health Care Unit,Primary Health Care Unit,MoH,8.7702,32.9771,GPS
South Sudan,Upper Nile,Luek Primary Health Care Unit,Primary Health Care Unit,MoH,8.581,33.1894,GPS
South Sudan,Upper Nile,Lul West Primary Health Care Centre,Primary Health Care Centre,MoH,9.7475,31.9219,Geonames
South Sudan,Upper Nile,Mading Primary Health Care Centre,Primary Health Care Centre,MoH,8.7727,33.3217,Geonames
South Sudan,Upper Nile,Magangs Primary Health Care Unit,Primary Health Care Unit,MoH,11.9348,32.1313,GPS
South Sudan,Upper Nile,Maiwut Primary Health Care Centre,Primary Health Care Centre,MoH,8.6062,33.9241,Geonames
South Sudan,Upper Nile,Makal Primary Health Care Unit,Primary Health Care Unit,MoH,9.6204,31.6505,GPS
South Sudan,Upper Nile,Maker Primary Health Care Unit,Primary Health Care Unit,MoH,8.4727,33.311,GPS
South Sudan,Upper Nile,Malakal Teaching Hospital,Teaching Hospital,MoH,9.5283,31.6506,GPS
South Sudan,Upper Nile,Malaw Primary Health Care Unit,Primary Health Care Unit,MoH,8.9354,33.5715,GPS
South Sudan,Upper Nile,Malek _Melut Primary Health Care Unit,Primary Health Care Unit,MoH,10.0611,32.2795,Geonames
South Sudan,Upper Nile,Malek Primary Health Care Unit,Primary Health Care Unit,MoH,8.8163,33.0473,GPS
South Sudan,Upper Nile,Mallo Primary Health Care Centre,Primary Health Care Centre,MoH,10.0491,32.2086,Geonames
South Sudan,Upper Nile,Mandeng Nasir Primary Health Care Unit,Primary Health Care Unit,MoH,8.5323,33.1199,Geonames
South Sudan,Upper Nile,Meluf Primary Health Care Centre,Primary Health Care Centre,MoH,10.4371,32.1898,GPS
South Sudan,Upper Nile,Melut County Hospital,County Hospital,MoH,10.4444,32.2008,GPS
South Sudan,Upper Nile,Molbuk Primary Health Care Unit,Primary Health Care Unit,MoH,11.1565,32.6796,GPS
South Sudan,Upper Nile,MSF- Holland Hosp. Primary Health Care Centre,Primary Health Care Centre,FBO/NGO,8.611,33.058,Geonames
South Sudan,Upper Nile,Mulukia Primary Health Care Centre,Primary Health Care Centre,MoH,9.5447,31.6467,Geonames
South Sudan,Upper Nile,N.H.I.F Primary Health Care Centre,Primary Health Care Centre,MoH,9.5273,31.6513,GPS
South Sudan,Upper Nile,N.H.I.F Primary Health Care Centre,Primary Health Care Centre,MoH,11.61,32.7253,GPS
South Sudan,Upper Nile,N.H.I.F Primary Health Care Centre,Primary Health Care Centre,MoH,11.7424,32.8118,GPS
South Sudan,Upper Nile,Nassir County Hospital,County Hospital,MoH,8.617,33.0744,GPS
South Sudan,Upper Nile,Natural Health Primary Health Care Centre,Primary Health Care Centre,MoH,9.5472,31.6502,GPS
South Sudan,Upper Nile,New Guffa Primary Health Care Unit,Primary Health Care Unit,MoH,9.924,33.6532,GPS
South Sudan,Upper Nile,Nilla Primary Health Care Unit,Primary Health Care Unit,MoH,10.1075,33.8252,GPS
South Sudan,Upper Nile,Nyatok Primary Health Care Unit,Primary Health Care Unit,MoH,8.5445,33.8268,GPS
South Sudan,Upper Nile,Nyibod Primary Health Care Unit,Primary Health Care Unit,MoH,9.4873,31.0093,GPS
South Sudan,Upper Nile,Nyiluak Primary Health Care Centre,Primary Health Care Centre,MoH,9.4124,31.2954,Geonames
South Sudan,Upper Nile,Obei Primary Health Care Centre,Primary Health Care Centre,MoH,9.3761,31.5726,GPS
South Sudan,Upper Nile,Odeer Primary Health Care Unit,Primary Health Care Unit,MoH,10.769,32.3057,GPS
South Sudan,Upper Nile,Ogon Primary Health Care Unit,Primary Health Care Unit,MoH,10.1312,32.2702,GPS
South Sudan,Upper Nile,Omar Primary Health Care Centre,Primary Health Care Centre,MoH,11.7283,32.7753,GPS
South Sudan,Upper Nile,Omduluis Primary Health Care Unit,Primary Health Care Unit,MoH,12.141,33.1054,GPS
South Sudan,Upper Nile,Oriny Primary Health Care Centre,Primary Health Care Centre,MoH,9.8678,31.89,Geonames
South Sudan,Upper Nile,Otego Primary Health Care Unit,Primary Health Care Unit,MoH,9.8939,31.9928,GPS
South Sudan,Upper Nile,Oweci Primary Health Care Centre,Primary Health Care Centre,MoH,9.4337,31.5759,GPS
South Sudan,Upper Nile,Pagat Primary Health Care Centre,Primary Health Care Centre,MoH,8.5076,34.0136,GPS
South Sudan,Upper Nile,Pakang Primary Health Care Unit,Primary Health Care Unit,MoH,9.3651,31.4679,GPS
South Sudan,Upper Nile,Pakwar Primary Health Care Unit,Primary Health Care Unit,MoH,9.3761,31.3974,GPS
South Sudan,Upper Nile,Paloch Ii Primary Health Care Unit,Primary Health Care Unit,MoH,10.4604,32.5435,GPS
South Sudan,Upper Nile,Paloch Primary Health Care Unit,Primary Health Care Unit,MoH,10.4657,32.5481,GPS
South Sudan,Upper Nile,Pamac Primary Health Care Unit,Primary Health Care Unit,MoH,8.9211,33.7431,GPS
South Sudan,Upper Nile,Papojo Primary Health Care Unit,Primary Health Care Unit,MoH,9.5076,30.9416,GPS
South Sudan,Upper Nile,Pariak Primary Health Care Unit,Primary Health Care Unit,MoH,10.5608,32.5506,GPS
South Sudan,Upper Nile,Renk County Hospital,County Hospital,MoH,11.749,32.8,GPS
South Sudan,Upper Nile,Riang Primary Health Care Unit,Primary Health Care Unit,MoH,9.0908,32.7465,GPS
South Sudan,Upper Nile,Rom Primary Health Care Unit,Primary Health Care Unit,MoH,9.882,32.1537,GPS
South Sudan,Upper Nile,Romale Primary Health Care Unit,Primary Health Care Unit,MoH,12.076,32.7822,GPS
South Sudan,Upper Nile,Rup Board Primary Health Care Centre,Primary Health Care Centre,MoH,8.6691,32.7915,Geonames
South Sudan,Upper Nile,Shamidi Primary Health Care Unit,Primary Health Care Unit,MoH,11.5163,32.9707,GPS
South Sudan,Upper Nile,Shatta Primary Health Care Unit,Primary Health Care Unit,MoH,9.5342,33.6608,GPS
South Sudan,Upper Nile,Ssc Primary Health Care Centre,Primary Health Care Centre,MoH,9.5309,31.6613,GPS
South Sudan,Upper Nile,Thangrial Primary Health Care Unit,Primary Health Care Unit,MoH,10.3076,32.2679,GPS
South Sudan,Upper Nile,Thwor Gwang Primary Health Care Unit,Primary Health Care Unit,MoH,11.001,32.6424,GPS
South Sudan,Upper Nile,Toloar Primary Health Care Unit,Primary Health Care Unit,MoH,9.0294,32.8747,GPS
South Sudan,Upper Nile,Tonga Primary Health Care Centre,Primary Health Care Centre,MoH,9.47,31.0494,GPS
South Sudan,Upper Nile,Turu Primary Health Care Unit,Primary Health Care Unit,MoH,8.5005,33.9368,GPS
South Sudan,Upper Nile,Ugier Primary Health Care Unit,Primary Health Care Unit,MoH,9.313,33.6841,GPS
South Sudan,Upper Nile,Ulang Primary Health Care Centre,Primary Health Care Centre,MoH,8.656,32.7204,Geonames
South Sudan,Upper Nile,Uleng One/Luajak Primary Health Care Centre,Primary Health Care Centre,MoH,8.7147,33.7488,GPS
South Sudan,Upper Nile,Wadakon Primary Health Care Centre,Primary Health Care Centre,MoH,11.6081,32.7284,GPS
